trans_id,promotion_type,promotion_id,promotion_code,promotion_name,campaign_period_start,campaign_period_end,promotion_create_date,promotion_update_date,conditions,condition_headline_level_1,condition_headline_level_2,short_description,condition_no,condition_criteria,tier_spending_condition,condition_building,main_reward_type,main_reward_value,main_reward_usage_condition,included_list_category_code,include_list_category_name,included_list_brand_code,include_list_brand_name,include_list_tenant_id,include_list_tenant_name,excluded_list_category_code,exclude_list_category_name,excluded_list_brand_code,exclude_list_brand_name,exclude_list_tenant_id,exclude_list_tenant_name,category_criteria_created_date,category_criteria_updated_date,terms_and_conditions,artwork/key_visual,customer_artwork,headline_level_1,multiple_promotion_eligibility_(extra_flag)
66c2fa88e17c0754618258d8_66c3041fada1ae53e0a6e7e2,Mall/VIZ/Platinum,66c2fa88e17c0754618258d8,CMP-24-00649,"SIAM PARAGON, SIAM DISCOVERY, SIAM CENTER - Segment Inactive Campaign - get voucher (26 Aug - 8 Sep 2024)",2024-08-22 00:00:00.000 +0700,2024-09-08 23:59:59.999 +0700,2024-08-19 14:55:52.854 +0700,2025-02-20 01:42:10.680 +0700,"กลุ่ม (A120-179) รับ E-Cash Coupon มูลค่า 1,000 บาท เมื่อช้อป 1,000 บาทขึ้นไป/ใบเสร็จ",,,,66c3041fada1ae53e0a6e7e2,"กลุ่ม (A120-179) รับ E-Cash Coupon มูลค่า 1,000 บาท เมื่อช้อป 1,000 บาทขึ้นไป/ใบเสร็จ",1000,"SC,SD,SPD",E_VOUCHER,1000,,,,,,,,,,,,,,,,,,,,FALSE
66bdd4c0ada1ae53e0663cf3_66c32be3e17c07546187c1bd,Mall/VIZ/Platinum,66bdd4c0ada1ae53e0663cf3,CMP-24-00637,SIAM PARAGON - Exclusive for Member - HNW,2024-08-20 00:00:00.000 +0700,2024-09-08 23:59:59.999 +0700,2024-08-15 17:13:20.678 +0700,2025-02-25 22:37:35.519 +0700,"•	โปรโมชั่น ONESIAM พิเศษเฉพาะคุณเท่านั้น 2024 เฉพาะสมาชิกที่แสดง SMS 200 ท่านแรก รับ SIAM E-Gift Card มูลค่า 1,000 บาท สำหรับใช้ขั้นต่ำ 2,000 บาท ขึ้นไปในร้านค้า Fashion Luxury และ International Fashion Brand ที่ร่วมรายการ เมื่อช้อป 1,000 บาทขึ้นไป/ใบเสร็จและสะสมยอดเพื่ออรักษาสถานะสมาชิก ตั้งแต่วันที่ 20 สิงหาคม 2567 – 8 กันยายน 2567 ที่ศูนย์การค้าสยามพารากอน
•	จำกัด 1 สิทธิ์/ สมาชิก และจำกัด 200 รางวัลตลอดรายการ 
•	สงวนสิทธิ์เฉพาะสมาชิกที่ได้รับการเรียนเชิญพร้อมแสดง SMS และมี ONESIAM SUPERAPP โดยต้องมาลงทะเบียนรับสิทธิ์ด้วยตนเอง พร้อมบัตรประชาชน ที่ เคาน์เตอร์ INFORMATION สยามพารากอน ชั้น 1 หน้าร้าน ZARA ระหว่างเวลา 10.00 น. - 22.00 น. เท่านั้น 
•	SIAM E-Gift Card มูลค่า 1,000 บาทสำหรับใช้ขั้นต่ำ 2,000 บาท ขึ้นไปในร้านค้า Fashion Luxury และ International Fashion Brand ที่ร่วมรายการ หมดอายุวันที่ 8 กันยายน 2567 และไม่สามารถต่ออายุได้ทุกกรณี
",,,,66c32be3e17c07546187c1bd,"•	โปรโมชั่น ONESIAM พิเศษเฉพาะคุณเท่านั้น 2024 เฉพาะสมาชิกที่แสดง SMS 200 ท่านแรก รับ SIAM E-Gift Card มูลค่า 1,000 บาท สำหรับใช้ขั้นต่ำ 2,000 บาท ขึ้นไปในร้านค้า Fashion Luxury และ International Fashion Brand ที่ร่วมรายการ เมื่อช้อป 1,000 บาทขึ้นไป/ใบเสร็จและสะสมยอดเพื่ออรักษาสถานะสมาชิก ตั้งแต่วันที่ 20 สิงหาคม 2567 – 8 กันยายน 2567 ที่ศูนย์การค้าสยามพารากอน
•	จำกัด 1 สิทธิ์/ สมาชิก และจำกัด 200 รางวัลตลอดรายการ 
•	สงวนสิทธิ์เฉพาะสมาชิกที่ได้รับการเรียนเชิญพร้อมแสดง SMS และมี ONESIAM SUPERAPP โดยต้องมาลงทะเบียนรับสิทธิ์ด้วยตนเอง พร้อมบัตรประชาชน ที่ เคาน์เตอร์ INFORMATION สยามพารากอน ชั้น 1 หน้าร้าน ZARA ระหว่างเวลา 10.00 น. - 22.00 น. เท่านั้น 
•	SIAM E-Gift Card มูลค่า 1,000 บาทสำหรับใช้ขั้นต่ำ 2,000 บาท ขึ้นไปในร้านค้า Fashion Luxury และ International Fashion Brand ที่ร่วมรายการ หมดอายุวันที่ 8 กันยายน 2567 และไม่สามารถต่ออายุได้ทุกกรณี
",1000,SPD,E_GIFT_CARD,1000,,,,,,,,,,,,,,,,,,,,FALSE
666fec3e9bf011879fc278aa_6670e60aaa791428bab16cac,Mall/VIZ/Platinum,666fec3e9bf011879fc278aa,CMP-24-00395,SIAM CENTER - SEGMENT Shopaholic & Mall Stoller Campaign (18 JUNE - 8 SEP 24) ,2024-06-18 00:00:00.000 +0700,2024-09-08 23:59:59.999 +0700,2024-06-17 14:56:46.685 +0700,2025-02-20 01:42:08.279 +0700,สมาชิก ONESIAM กลุ่ม 1  Shopaholic ที่ได้รับการเรียนเชิญเท่านั้น  เมื่อช้อปครบ 500 บาทขึ้นไป/ใบเสร็จ รับ Starbuck E Coupon มูลค่า 100 บาท  ทั้งหมดจำนวน 50 สิทธิ์ (จำกัด 1 สิทธิ์/สมาชิก/ตลอดรายการ),,,,6670e60aaa791428bab16cac,สมาชิก ONESIAM กลุ่ม 1  Shopaholic ที่ได้รับการเรียนเชิญเท่านั้น  เมื่อช้อปครบ 500 บาทขึ้นไป/ใบเสร็จ รับ Starbuck E Coupon มูลค่า 100 บาท  ทั้งหมดจำนวน 50 สิทธิ์ (จำกัด 1 สิทธิ์/สมาชิก/ตลอดรายการ),500,SC,E_VOUCHER,100,,,,,,,,,,,,,,,,,,,,FALSE
666fec3e9bf011879fc278aa_667003deaa791428baad84dd,Mall/VIZ/Platinum,666fec3e9bf011879fc278aa,CMP-24-00395,SIAM CENTER - SEGMENT Shopaholic & Mall Stoller Campaign (18 JUNE - 8 SEP 24) ,2024-06-18 00:00:00.000 +0700,2024-09-08 23:59:59.999 +0700,2024-06-17 14:56:46.685 +0700,2025-02-20 01:42:08.279 +0700,สมาชิก ONESIAM กลุ่ม 1  Shopaholic ที่ได้รับการเรียนเชิญเท่านั้น  เมื่อช้อปครบ 500 บาทขึ้นไป/ใบเสร็จ รับ Starbuck E Coupon มูลค่า 100 บาท  ทั้งหมดจำนวน 70 สิทธิ์ (จำกัด 1 สิทธิ์/สมาชิก/ตลอดรายการ),,,,667003deaa791428baad84dd,สมาชิก ONESIAM กลุ่ม 1  Shopaholic ที่ได้รับการเรียนเชิญเท่านั้น  เมื่อช้อปครบ 500 บาทขึ้นไป/ใบเสร็จ รับ Starbuck E Coupon มูลค่า 100 บาท  ทั้งหมดจำนวน 70 สิทธิ์ (จำกัด 1 สิทธิ์/สมาชิก/ตลอดรายการ),500,,E_VOUCHER,100,,,,,,,,,,,,,,,,,,,,FALSE
668b61e29fabf6e35c1e337d_668d1a9e9fabf6e35c2b68ef,Mall/VIZ/Platinum,668b61e29fabf6e35c1e337d,CMP-24-00466,(Gift Card) ICONSIAM - BORN TO WIN,2024-07-10 00:00:00.000 +0700,2024-09-08 23:59:59.999 +0700,2024-07-08 10:49:54.826 +0700,2025-02-20 01:42:08.959 +0700,"1. สมาชิก ONESIAM ช็อปครบ 7,000 บาทขึ้นไป พิเศษสมาชิก ONESIAM ใช้จ่ายผ่าน UOB ครบ  6,000 บาทขึ้นไป แลกรับ ONESIAM COINS มูลค่า 150.-   จำกัด 50 รางวัล / วัน (รวม 7,200 รางวัลตลอดรายการ)  ",,,,668d1a9e9fabf6e35c2b68ef,"1. สมาชิก ONESIAM ช็อปครบ 7,000 บาทขึ้นไป พิเศษสมาชิก ONESIAM ใช้จ่ายผ่าน UOB ครบ  6,000 บาทขึ้นไป แลกรับ ONESIAM COINS มูลค่า 150.-   จำกัด 50 รางวัล / วัน (รวม 7,200 รางวัลตลอดรายการ)  ",7000,,,,,,,,,,,,,,,,,,,,,,,FALSE
66cc0cc1896f2591dd178dcb_66d141e7c669753d7bf36236,Brand,66cc0cc1896f2591dd178dcb,CMP-24-00682,Prada Opening,2024-09-01 00:00:00.000 +0700,2024-09-08 23:59:59.999 +0700,2024-08-26 12:04:01.474 +0700,2025-03-04 22:30:11.826 +0700,"Tier 1: เมื่อช้อปครบ 50,000 บาทขึ้นไป / ใบเสร็จ รับ Siam Gift Card 2,000 บาท รวม 20 รางวัลตลอดรายการ โดยมีเงื่อนไขในการใช้ครั้งถัดไปต้องมียอดซื้อ 4,000 บาท ขึ้นไป กับร้านค้าลักชูรี่ที่ร่วมรายการในสยามพารากอนเท่านั้น   
Tier 2: เมื่อช้อปครบ 100,000 บาทขึ้นไป / ใบเสร็จ รับ Siam Gift Card 5,000 บาท รวม 15 รางวัลตลอดรายการ โดยมีเงื่อนไขในการใช้ครั้งถัดไปต้องมียอดซื้อ 10,000 บาท ขึ้นไป กับร้านค้าลักชูรี่ที่ร่วมรายการในสยามพารากอนเท่านั้น   
Siam Gift Card : หมดอายุวันที่ 15 พฤศจิกายน 2567",,,,66d141e7c669753d7bf36236,"Tier 1: เมื่อช้อปครบ 50,000 บาทขึ้นไป / ใบเสร็จ รับ Siam Gift Card 2,000 บาท รวม 20 รางวัลตลอดรายการ โดยมีเงื่อนไขในการใช้ครั้งถัดไปต้องมียอดซื้อ 4,000 บาท ขึ้นไป กับร้านค้าลักชูรี่ที่ร่วมรายการในสยามพารากอนเท่านั้น   
Tier 2: เมื่อช้อปครบ 100,000 บาทขึ้นไป / ใบเสร็จ รับ Siam Gift Card 5,000 บาท รวม 15 รางวัลตลอดรายการ โดยมีเงื่อนไขในการใช้ครั้งถัดไปต้องมียอดซื้อ 10,000 บาท ขึ้นไป กับร้านค้าลักชูรี่ที่ร่วมรายการในสยามพารากอนเท่านั้น   
Siam Gift Card : หมดอายุวันที่ 15 พฤศจิกายน 2567",50000,SPD,PHYSICAL_GIFT_CARD,2000,,,,,,,,,,,,,,,,,,,,FALSE
66c71a60c669753d7b66e858_66c71b87c669753d7b66ff0d,Brand,66c71a60c669753d7b66e858,CMP-24-00677,LOEWE - Styling Session & Opening Event,2024-08-31 00:00:00.000 +0700,2024-09-08 23:59:59.999 +0700,2024-08-22 18:00:48.322 +0700,2025-03-04 22:30:11.771 +0700,"Tier 1: เมื่อลูกค้าซื้อครบ 80,000. - บาทขึ้นไปต่อใบเสร็จ ได้รับ Siam Gift Card มูลค่า THB 4,000. - โดยมีเงื่อนไขในการใช้ครั้งถัดไปต้องมียอดซื้อ 8,000.- บาท ขึ้นไป กับร้านที่รับ Siam Gift Card ที่ร้านลักชัวรี่แฟชั่นที่ร่วมรายการในสยามพารากอน จำกัดรับ 1 สิทธิ์/ 1ท่าน/  จำนวน 15 สิทธิ์  
Tier 2: เมื่อลูกค้าซื้อครบ 150,000. - บาทขึ้นไปต่อใบเสร็จ ได้รับ Siam Gift Card มูลค่า THB 7,000. - โดยมีเงื่อนไขในการใช้ครั้งถัดไปต้องมียอดซื้อ 14,000.- บาท ขึ้นไป กับร้านที่รับ Siam Gift Card ที่ร้านลักชัวรี่แฟชั่นที่ร่วมรายการในสยามพารากอน  จำกัดรับ 1 สิทธิ์/ 1ท่าน/ 1 ใบเสร็จ / จำนวน 10 สิทธิ์
Siam Gift Card หมดอายุวันที่ 31 ตุลาคม 2567",,,,66c71b87c669753d7b66ff0d,"Tier 1: เมื่อลูกค้าซื้อครบ 80,000. - บาทขึ้นไปต่อใบเสร็จ ได้รับ Siam Gift Card มูลค่า THB 4,000. - โดยมีเงื่อนไขในการใช้ครั้งถัดไปต้องมียอดซื้อ 8,000.- บาท ขึ้นไป กับร้านที่รับ Siam Gift Card ที่ร้านลักชัวรี่แฟชั่นที่ร่วมรายการในสยามพารากอน จำกัดรับ 1 สิทธิ์/ 1ท่าน/  จำนวน 15 สิทธิ์  
Tier 2: เมื่อลูกค้าซื้อครบ 150,000. - บาทขึ้นไปต่อใบเสร็จ ได้รับ Siam Gift Card มูลค่า THB 7,000. - โดยมีเงื่อนไขในการใช้ครั้งถัดไปต้องมียอดซื้อ 14,000.- บาท ขึ้นไป กับร้านที่รับ Siam Gift Card ที่ร้านลักชัวรี่แฟชั่นที่ร่วมรายการในสยามพารากอน  จำกัดรับ 1 สิทธิ์/ 1ท่าน/ 1 ใบเสร็จ / จำนวน 10 สิทธิ์
Siam Gift Card หมดอายุวันที่ 31 ตุลาคม 2567",150000,SPD,PHYSICAL_GIFT_CARD,7000,,,,,,,,,,,,,,,,,,,,FALSE
669f34c2e9615596b015c7ad_66aa0cb8ada1ae53e0501369,Mall/VIZ/Platinum,669f34c2e9615596b015c7ad,CMP-24-00561,SPD SC_SHOPPING CRUSH,2024-08-02 00:00:00.000 +0700,2024-09-08 23:59:59.999 +0700,2024-07-23 11:42:42.054 +0700,2025-03-04 22:30:10.940 +0700,"SC_ช้อปครบ 4,000.- รับ SIAM GIFT CARD 100.-",,,,66aa0cb8ada1ae53e0501369,"SC_ช้อปครบ 4,000.- รับ SIAM GIFT CARD 100.-",4000,SC,PHYSICAL_GIFT_CARD,100,,,,,,,,,,,,,,,,,,,,FALSE
66d00399c669753d7bdf2e8d_66d05332c669753d7bec1066,Mall/VIZ/Platinum,66d00399c669753d7bdf2e8d,CMP-24-00716,SC_Sephora Sales : 5 – 8 Sep 2024 ,2024-09-05 00:00:00.000 +0700,2024-09-08 23:59:59.999 +0700,2024-08-29 12:14:01.028 +0700,2025-03-04 22:30:11.880 +0700,"SC_Sephora Sale : ช้อป 5,000.-ขึ้นไป รับ GC 200.- (ใช้ขั้นต่ำ 800.- ที่ Sephora SC เท่านั้น) ",,,,66d05332c669753d7bec1066,"SC_Sephora Sale : ช้อป 5,000.-ขึ้นไป รับ GC 200.- (ใช้ขั้นต่ำ 800.- ที่ Sephora SC เท่านั้น) ",5000,SC,PHYSICAL_GIFT_CARD,200,,,,,,,,,,,,,,,,,,,,FALSE
669f34c2e9615596b015c7ad_66aa0cb8ada1ae53e0501366,Mall/VIZ/Platinum,669f34c2e9615596b015c7ad,CMP-24-00561,SPD SC_SHOPPING CRUSH,2024-08-02 00:00:00.000 +0700,2024-09-08 23:59:59.999 +0700,2024-07-23 11:42:42.054 +0700,2025-03-04 22:30:10.940 +0700,"SPD_ช้อปครบ 18,000.- รับ SIAM GIFT CARD 500.-",,,,66aa0cb8ada1ae53e0501366,"SPD_ช้อปครบ 18,000.- รับ SIAM GIFT CARD 500.-",18000,SPD,PHYSICAL_GIFT_CARD,500,,,,,,,,,,,,,,,,,,,,FALSE
668f5601e9615596b067f957_668f57abe9615596b06814ad,Mall/VIZ/Platinum,668f5601e9615596b067f957,CMP-24-00520,"(CASH COUPON 1,200) ICS BORN TO WIN",2024-07-11 00:00:00.000 +0700,2024-09-08 23:59:59.999 +0700,2024-07-11 10:48:17.892 +0700,2025-02-20 01:42:09.475 +0700,"สมาชิก ONESIAM ซื้อสินค้าภายในไอซีเอสครบ 1,200 บาทขึ้นไป เลือกรับ คูปองส่วนลดร้านค้ามูลค่า 100 บาท 
",,,,668f57abe9615596b06814ad,"สมาชิก ONESIAM ซื้อสินค้าภายในไอซีเอสครบ 1,200 บาทขึ้นไป เลือกรับ คูปองส่วนลดร้านค้ามูลค่า 100 บาท 
",1200,ICS,VOUCHER_CODE,100,,,,,,,,,,,,,,,,,,,,FALSE
668f5601e9615596b067f957_668f57abe9615596b06814ab,Mall/VIZ/Platinum,668f5601e9615596b067f957,CMP-24-00520,"(CASH COUPON 1,200) ICS BORN TO WIN",2024-07-11 00:00:00.000 +0700,2024-09-08 23:59:59.999 +0700,2024-07-11 10:48:17.892 +0700,2025-02-20 01:42:09.475 +0700,"สมาชิก ONESIAM ซื้อสินค้าภายในไอซีเอสครบ 1,200 บาทขึ้นไป เลือกรับ คูปองส่วนลดร้านค้ามูลค่า 100 บาท 
",,,,668f57abe9615596b06814ab,"สมาชิก ONESIAM ซื้อสินค้าภายในไอซีเอสครบ 1,200 บาทขึ้นไป เลือกรับ คูปองส่วนลดร้านค้ามูลค่า 100 บาท 
",1200,ICS,VOUCHER_CODE,100,,,,,,,,,,,,,,,,,,,,FALSE
66d193c6c669753d7bfd4103_66d7df1e896f2591ddce102b,Brand,66d193c6c669753d7bfd4103,CMP-24-00721,Luxury Watch In-store Activation (Additional Gift Card x1 for Panerai),2024-08-30 00:00:00.000 +0700,2024-09-07 23:59:59.999 +0700,2024-08-30 16:41:26.663 +0700,2025-03-04 22:30:12.007 +0700,"เมื่อลูกค้าช้อปทุก 300,000 บาทขึ้นไปต่อใบเสร็จ ได้รับ Siam Gift Card มูลค่า 10,000 บาท จำนวน 1 รางวัล
Siam Gift Card มูลค่า 10,000 จะต้องมียอดซื้อขั้นต่ำครั้งต่อไป 20,000 บาท
กับร้านค้าลักชัวรี่ที่ร่วมรายการในสยามพารากอนเท่านั้น
จำกัดรับ 1 สิทธิ์/ 1ท่าน ตลอดรายการ",,,,66d7df1e896f2591ddce102b,"เมื่อลูกค้าช้อปทุก 300,000 บาทขึ้นไปต่อใบเสร็จ ได้รับ Siam Gift Card มูลค่า 10,000 บาท จำนวน 1 รางวัล
Siam Gift Card มูลค่า 10,000 จะต้องมียอดซื้อขั้นต่ำครั้งต่อไป 20,000 บาท
กับร้านค้าลักชัวรี่ที่ร่วมรายการในสยามพารากอนเท่านั้น
จำกัดรับ 1 สิทธิ์/ 1ท่าน ตลอดรายการ",300000,SPD,PHYSICAL_GIFT_CARD,10000,,,,,,,,,,,,,,,,,,,,FALSE
66d52649896f2591ddabc39e_66d5634dc669753d7b419aa3,Mall/VIZ/Platinum,66d52649896f2591ddabc39e,CMP-24-00723,[TIH] FASHION & ACCESSORIES_MCHOICE,2024-09-03 00:00:00.000 +0700,2024-09-06 23:59:59.999 +0700,2024-09-02 09:43:21.799 +0700,2025-02-20 01:42:11.321 +0700,"สมาชิก ONESIAM เมื่อช็อปสินค้าหมวดแฟชั่น และแอคเซสเซอรี ภายในไอคอนสยาม และสยาม ทาคาชิมายะ ครบ 8,000.- ขึ้นไป ระหว่างวันที่ 3-6 กันยายน 2567 (4 วัน)
-- รับบัตร VIP เข้าร่วมงาน MCHOICE AWARDS 2024"" ฟรี!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667d4a24aa791428ba01126b_667ea811c3f7cebc848d9e12,Mall/VIZ/Platinum,667d4a24aa791428ba01126b,CMP-24-00420,[Tourist] SIAM PARAGON The Colors of Summer 2024,2024-07-03 00:00:00.000 +0700,2024-09-05 23:59:59.999 +0700,2024-06-27 18:16:52.872 +0700,2025-03-04 22:30:10.324 +0700,"ลูกค้าชาวต่างชาติ มียอดซื้อครบ  6,000 บาทขึ้นไป/ใบเสร็จ รับฟรี  Bag Charm รูปทศกัณฑ์-หนุมาน (มูลค่า 129 บาท) จำนวน 1 ชิ้น
",,,,667ea811c3f7cebc848d9e12,"ลูกค้าชาวต่างชาติ มียอดซื้อครบ  6,000 บาทขึ้นไป/ใบเสร็จ รับฟรี  Bag Charm รูปทศกัณฑ์-หนุมาน (มูลค่า 129 บาท) จำนวน 1 ชิ้น
",6000,,PHYSICAL_GIFT,129,,,,,,,,,,,,,,,,,,,,FALSE
667d4af6aa791428ba0131d1_667d5478aa791428ba01bc9d,Mall/VIZ/Platinum,667d4af6aa791428ba0131d1,CMP-24-00422,(Gift Card) [Tourist] Siam Center & Siam Discovery : The Colors of Summer 2024 ,2024-07-01 00:00:00.000 +0700,2024-09-05 23:59:59.999 +0700,2024-06-27 18:20:22.273 +0700,2025-02-20 01:42:08.539 +0700,"[Tourist] Siam Center & Siam Discovery : The Colors of Summer 2024   สำหรับนักท่องเที่ยวชาวต่างชาติ
1) มียอดซื้อครบ 5,000 บาทขึ้นไป (รวมใบเสร็จรับเงินได้)
รับฟรี  พวงกุญแจนวมจิ๋ว (มูลค่า 150 บาท) จำนวน 1 ชิ้น
2) มียอดซื้อครบ  20,000 บาทขึ้นไป (รวมใบเสร็จรับเงินได้)
รับฟรี  SIAM GIFT CARD มูลค่า 500 บาท 1 ใบ (สำหรับใช้จ่ายครั้งถัดไปขั้นต่ำ 1,000 บาท)
",,,,667d5478aa791428ba01bc9d,"[Tourist] Siam Center & Siam Discovery : The Colors of Summer 2024   สำหรับนักท่องเที่ยวชาวต่างชาติ
1) มียอดซื้อครบ 5,000 บาทขึ้นไป (รวมใบเสร็จรับเงินได้)
รับฟรี  พวงกุญแจนวมจิ๋ว (มูลค่า 150 บาท) จำนวน 1 ชิ้น
2) มียอดซื้อครบ  20,000 บาทขึ้นไป (รวมใบเสร็จรับเงินได้)
รับฟรี  SIAM GIFT CARD มูลค่า 500 บาท 1 ใบ (สำหรับใช้จ่ายครั้งถัดไปขั้นต่ำ 1,000 บาท)
",5000,"SC,SD",PHYSICAL_GIFT,150,,,,,,,,,,,,,,,,,,,,FALSE
667d4a73c3f7cebc84814ea0_66827481c3f7cebc84b3525a,Mall/VIZ/Platinum,667d4a73c3f7cebc84814ea0,CMP-24-00421,[Tourist] ICONSIAM The Colors of Summer 2024,2024-07-01 00:00:00.000 +0700,2024-09-05 23:59:59.999 +0700,2024-06-27 18:18:11.299 +0700,2025-03-04 22:30:10.334 +0700,"สิทธิพิเศษเฉพาะลูกค้าชาวต่างชาติที่มียอดซื้อ 5,000 บาท/ใบเสร็จ และยอดซื้อรวม 25,000 บาทขึ้นไป ภายในศูนย์การค้าไอคอนสยาม ระหว่างวันที่ 2 กรกฏาคม– 31 สิงหาคม 2567",,,,66827481c3f7cebc84b3525a,"สิทธิพิเศษเฉพาะลูกค้าชาวต่างชาติที่มียอดซื้อ 5,000 บาท/ใบเสร็จ และยอดซื้อรวม 25,000 บาทขึ้นไป ภายในศูนย์การค้าไอคอนสยาม ระหว่างวันที่ 2 กรกฏาคม– 31 สิงหาคม 2567",5000,ICON,PHYSICAL_GIFT,150,,,,,,,,,,,,,,,,,,,,FALSE
66cc6cd1c669753d7bb6b3f7_66cc6f6cc669753d7bb6e426,Mall/VIZ/Platinum,66cc6cd1c669753d7bb6b3f7,CMP-24-00691,LUXURY CHAT & SHOP Adjusted ,2024-08-26 00:00:00.000 +0700,2024-09-05 23:59:59.999 +0700,2024-08-26 18:53:53.330 +0700,2025-02-25 22:37:35.875 +0700,"•	เงื่อนไขการแจก SIAM E-GIFT CARD
o	ลูกค้าซื้อสินค้าที่ร่วมรายการ ครบ 30,000 บาทขึ้นไป / ใบเสร็จ รับเพิ่ม SIAM E-GIFT CARD มูลค่า 2,000 บาท จำนวน 1 ใบ ใช้ซื้อสินค้ามูลค่า 4,000 บาทขึ้นไปกับร้านค้าที่ร่วมรับ Siam E-Gift Card ที่ สยามพารากอน, สยามเซ็นเตอร์, สยามดิสคัฟเวอรี่ และ ไอคอนสยาม
o	ลูกค้าซื้อสินค้าที่ร่วมรายการ ครบ 100,000 บาทขึ้นไป / ใบเสร็จ รับเพิ่ม SIAM E-GIFT CARD มูลค่า 5,000 บาท จำนวน 1 ใบ ใช้ซื้อสินค้ามูลค่า 10,000 บาทขึ้นไปกับร้านค้าที่ร่วมรับ Siam E-Gift Card ที่ สยามพารากอน, สยามเซ็นเตอร์, สยามดิสคัฟเวอรี่ และ ไอคอนสยาม
•	จำกัด 1 สิทธิ์/ 1 ท่าน / ตลอดรายการ รวม 2 เทียร์
•	จำกัดจำนวนสิทธิ์รวม 70 สิทธิ์ ตลอดรายการ

รายชื่อร้าน LUXURY ที่ร่วมรายการบนบริการ LUXURY Chat & Shop:
Alexander McQueen / Balenciaga / Boss / Bottega Veneta / Burberry / Bvlgari / Cartier / Celine / Chopard / Dior / Dolce & Gabbana / Gucci / Fendi / Ferragamo / Jimmy Choo / Loewe / Longchamp / MIU MIU / Panerai / Prada / Saint Laurent / Tiffany & Co. / Van Cleef & Arpels",,,,66cc6f6cc669753d7bb6e426,"•	เงื่อนไขการแจก SIAM E-GIFT CARD
o	ลูกค้าซื้อสินค้าที่ร่วมรายการ ครบ 30,000 บาทขึ้นไป / ใบเสร็จ รับเพิ่ม SIAM E-GIFT CARD มูลค่า 2,000 บาท จำนวน 1 ใบ ใช้ซื้อสินค้ามูลค่า 4,000 บาทขึ้นไปกับร้านค้าที่ร่วมรับ Siam E-Gift Card ที่ สยามพารากอน, สยามเซ็นเตอร์, สยามดิสคัฟเวอรี่ และ ไอคอนสยาม
o	ลูกค้าซื้อสินค้าที่ร่วมรายการ ครบ 100,000 บาทขึ้นไป / ใบเสร็จ รับเพิ่ม SIAM E-GIFT CARD มูลค่า 5,000 บาท จำนวน 1 ใบ ใช้ซื้อสินค้ามูลค่า 10,000 บาทขึ้นไปกับร้านค้าที่ร่วมรับ Siam E-Gift Card ที่ สยามพารากอน, สยามเซ็นเตอร์, สยามดิสคัฟเวอรี่ และ ไอคอนสยาม
•	จำกัด 1 สิทธิ์/ 1 ท่าน / ตลอดรายการ รวม 2 เทียร์
•	จำกัดจำนวนสิทธิ์รวม 70 สิทธิ์ ตลอดรายการ

รายชื่อร้าน LUXURY ที่ร่วมรายการบนบริการ LUXURY Chat & Shop:
Alexander McQueen / Balenciaga / Boss / Bottega Veneta / Burberry / Bvlgari / Cartier / Celine / Chopard / Dior / Dolce & Gabbana / Gucci / Fendi / Ferragamo / Jimmy Choo / Loewe / Longchamp / MIU MIU / Panerai / Prada / Saint Laurent / Tiffany & Co. / Van Cleef & Arpels",100000,,E_GIFT_CARD,,,,,,,,,,,,,,,,,,,,,FALSE
667d4af6aa791428ba0131d1_667d5478aa791428ba01bc9f,Mall/VIZ/Platinum,667d4af6aa791428ba0131d1,CMP-24-00422,(Gift Card) [Tourist] Siam Center & Siam Discovery : The Colors of Summer 2024 ,2024-07-01 00:00:00.000 +0700,2024-09-05 23:59:59.999 +0700,2024-06-27 18:20:22.273 +0700,2025-02-20 01:42:08.539 +0700,"[Tourist] Siam Center & Siam Discovery : The Colors of Summer 2024   สำหรับนักท่องเที่ยวชาวต่างชาติ
1) มียอดซื้อครบ 5,000 บาทขึ้นไป (รวมใบเสร็จรับเงินได้)
รับฟรี  พวงกุญแจนวมจิ๋ว (มูลค่า 150 บาท) จำนวน 1 ชิ้น
2) มียอดซื้อครบ  20,000 บาทขึ้นไป (รวมใบเสร็จรับเงินได้)
รับฟรี  SIAM GIFT CARD มูลค่า 500 บาท 1 ใบ (สำหรับใช้จ่ายครั้งถัดไปขั้นต่ำ 1,000 บาท)
",,,,667d5478aa791428ba01bc9f,"[Tourist] Siam Center & Siam Discovery : The Colors of Summer 2024   สำหรับนักท่องเที่ยวชาวต่างชาติ
1) มียอดซื้อครบ 5,000 บาทขึ้นไป (รวมใบเสร็จรับเงินได้)
รับฟรี  พวงกุญแจนวมจิ๋ว (มูลค่า 150 บาท) จำนวน 1 ชิ้น
2) มียอดซื้อครบ  20,000 บาทขึ้นไป (รวมใบเสร็จรับเงินได้)
รับฟรี  SIAM GIFT CARD มูลค่า 500 บาท 1 ใบ (สำหรับใช้จ่ายครั้งถัดไปขั้นต่ำ 1,000 บาท)
",20000,"SC,SD",VOUCHER_CODE,500,,,,,,,,,,,,,,,,,,,,FALSE
